Year,Quarter,Month,DayofMonth,DayOfWeek,Origin,Dest,CRSDepTime,DepDelayMinutes,CRSArrTime,ArrDelayMinutes,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2024,1,1,16,2,BOS,RDU,635,0,852,21.00,0,0,21,0,0
2024,1,1,30,2,BOS,RDU,635,23,852,22.00,0,22,0,0,0
2024,1,1,9,2,ATL,LEX,1630,59,1743,58.00,58,0,0,0,0
2024,1,1,9,2,LEX,ATL,1833,40,2014,24.00,0,0,0,0,24
2024,1,1,12,5,ATL,LEX,1630,20,1743,30.00,0,0,10,0,20
2024,1,1,21,7,ATL,LEX,1630,54,1743,51.00,44,0,0,0,7
2024,1,1,21,7,LEX,ATL,1833,44,2014,19.00,19,0,0,0,0
2024,1,1,23,2,ATL,LEX,1630,59,1743,63.00,59,0,4,0,0
2024,1,1,23,2,LEX,ATL,1833,48,2014,29.00,0,0,0,0,29
2024,1,1,24,3,ATL,LEX,1630,35,1743,35.00,3,0,0,0,32
2024,1,1,24,3,LEX,ATL,1833,23,2014,57.00,0,0,34,0,23
2024,1,1,7,7,BDL,ATL,1130,0,1414,53.00,0,0,53,0,0
2024,1,1,9,2,ATL,BDL,833,194,1038,189.00,158,0,0,0,31
2024,1,1,9,2,BDL,ATL,1145,194,1426,245.00,5,0,51,0,189
2024,1,1,10,3,ATL,BDL,833,20,1038,28.00,20,0,8,0,0
2024,1,1,16,2,ATL,BDL,833,0,1038,31.00,0,0,31,0,0
2024,1,1,16,2,BDL,ATL,1145,27,1426,57.00,0,0,30,0,27
2024,1,1,19,5,ATL,BDL,833,0,1038,25.00,0,0,25,0,0
2024,1,1,19,5,BDL,ATL,1145,24,1426,29.00,0,1,5,0,23
2024,1,1,20,6,ATL,BDL,833,95,1038,108.00,95,0,13,0,0
2024,1,1,20,6,BDL,ATL,1145,100,1426,82.00,0,0,0,0,82
2024,1,1,25,4,ATL,BDL,833,0,1038,28.00,0,0,28,0,0
2024,1,1,28,7,BDL,ATL,1145,0,1426,20.00,0,0,20,0,0
2024,1,1,29,1,ATL,BDL,833,5,1038,25.00,0,0,25,0,0
2024,1,1,29,1,BDL,ATL,1145,25,1426,20.00,2,0,0,0,18
2024,1,1,30,2,ATL,BDL,833,0,1038,65.00,0,0,65,0,0
2024,1,1,30,2,BDL,ATL,1145,60,1426,36.00,0,0,0,0,36
2024,1,1,31,3,ATL,BDL,833,0,1038,15.00,0,0,15,0,0
2024,1,1,15,1,LGA,MSP,600,355,813,357.00,0,0,2,0,355
2024,1,1,16,2,LGA,MSP,600,958,813,992.00,958,0,34,0,0
2024,1,1,9,2,MEM,ATL,936,0,1156,44.00,0,0,44,0,0
2024,1,1,15,1,MEM,ATL,936,369,1156,397.00,0,369,28,0,0
2024,1,1,18,4,ATL,MEM,810,38,829,40.00,38,0,2,0,0
2024,1,1,18,4,MEM,ATL,936,33,1156,39.00,0,0,6,0,33
2024,1,1,21,7,ATL,MEM,810,0,829,27.00,0,0,27,0,0
2024,1,1,29,1,ATL,MEM,810,41,829,35.00,35,0,0,0,0
2024,1,1,9,2,ATL,VPS,1240,264,1255,255.00,255,0,0,0,0
2024,1,1,9,2,VPS,ATL,1400,239,1618,229.00,0,0,0,0,229
2024,1,1,27,6,VPS,ATL,1400,222,1618,212.00,1,0,0,0,211
2024,1,1,6,6,DTW,DCA,2123,13,2259,16.00,13,0,3,0,0
2024,1,1,12,5,SLC,BIL,2150,131,2319,130.00,130,0,0,0,0
2024,1,1,15,1,SLC,BIL,2150,32,2319,33.00,32,0,1,0,0
2024,1,1,2,2,MSP,IND,2100,0,2342,17.00,0,0,17,0,0
2024,1,1,5,5,MSP,IND,2005,27,2247,39.00,27,0,12,0,0
2024,1,1,17,3,ATL,MSP,620,19,804,37.00,19,0,18,0,0
2024,1,1,21,7,ATL,MSP,610,2,754,24.00,0,0,24,0,0
2024,1,1,22,1,ATL,MSP,620,121,804,111.00,111,0,0,0,0
2024,1,1,6,6,PHL,ATL,540,0,803,34.00,0,0,34,0,0
2024,1,1,9,2,MCO,ATL,700,182,847,241.00,22,0,219,0,0
2024,1,1,11,4,LGA,MCO,2035,14,2332,35.00,14,0,21,0,0
2024,1,1,13,6,LGA,MIA,900,0,1220,37.00,0,0,37,0,0
2024,1,1,13,6,MIA,LGA,1320,40,1621,52.00,8,0,12,0,32
2024,1,1,14,7,LGA,MCO,2035,33,2332,26.00,0,0,0,0,26
2024,1,1,15,1,LGA,MCO,2035,39,2332,101.00,5,0,62,0,34
2024,1,1,16,2,LGA,MCO,2035,253,2332,257.00,57,0,4,0,196
2024,1,1,17,3,LGA,MCO,2035,42,2332,37.00,37,0,0,0,0
2024,1,1,19,5,LGA,MCO,2035,46,2332,64.00,25,0,18,0,21
2024,1,1,28,7,LGA,MCO,2035,0,2332,36.00,0,0,36,0,0
2024,1,1,4,4,SLC,SNA,1710,46,1813,50.00,17,0,4,0,29
2024,1,1,15,1,IND,DTW,605,57,725,71.00,57,0,14,0,0
2024,1,1,16,2,IND,DTW,605,1,725,87.00,0,0,87,0,0
2024,1,1,19,5,IND,DTW,605,0,725,37.00,0,0,37,0,0
2024,1,1,8,1,LGA,SRQ,1825,146,2147,132.00,0,0,0,0,132
2024,1,1,12,5,LGA,SRQ,1825,117,2147,135.00,0,0,18,0,117
2024,1,1,13,6,LGA,SRQ,1830,91,2152,99.00,80,0,8,0,11
2024,1,1,14,7,LGA,SRQ,1825,28,2147,42.00,0,0,14,0,28
2024,1,1,16,2,LGA,SRQ,1825,108,2147,116.00,0,0,8,0,108
2024,1,1,19,5,LGA,SRQ,1825,50,2147,52.00,10,0,2,0,40
2024,1,1,9,2,LGA,TPA,705,0,1013,20.00,0,0,20,0,0
2024,1,1,16,2,LGA,TPA,705,0,1013,85.00,0,0,85,0,0
2024,1,1,16,2,TPA,LGA,1120,154,1400,133.00,0,0,61,0,72
2024,1,1,19,5,TPA,LGA,1120,32,1400,73.00,0,0,66,0,7
2024,1,1,1,1,GEG,SLC,552,15,855,20.00,15,0,5,0,0
2024,1,1,6,6,GEG,SLC,552,21,855,23.00,21,0,2,0,0
2024,1,1,9,2,OKC,ATL,555,24,905,72.00,24,0,48,0,0
2024,1,1,13,6,DTW,IND,2119,17,2229,42.00,17,0,25,0,0
2024,1,1,14,7,DTW,IND,2119,118,2227,109.00,34,0,0,0,75
2024,1,1,15,1,DTW,IND,2119,157,2227,151.00,0,8,0,0,143
2024,1,1,16,2,DTW,IND,2119,33,2227,21.00,0,0,0,0,21
2024,1,1,19,5,DTW,IND,2119,1,2227,22.00,0,0,22,0,0
2024,1,1,21,7,DTW,IND,2119,56,2227,56.00,56,0,0,0,0
2024,1,1,22,1,DTW,IND,2119,0,2227,24.00,0,0,24,0,0
2024,1,1,23,2,DTW,IND,2119,20,2227,27.00,0,0,27,0,0
2024,1,1,9,2,LGA,MCO,1550,0,1850,101.00,0,0,101,0,0
2024,1,1,11,4,LGA,MCO,1550,78,1850,106.00,65,0,28,0,13
2024,1,1,13,6,LGA,MCO,1555,45,1855,53.00,45,0,8,0,0
2024,1,1,14,7,LGA,MCO,1550,28,1850,55.00,15,0,27,0,13
2024,1,1,14,7,MCO,LGA,1959,45,2237,54.00,0,0,9,0,45
2024,1,1,16,2,LGA,MCO,1550,133,1850,154.00,18,0,21,0,115
2024,1,1,16,2,MCO,LGA,1959,136,2237,120.00,0,0,0,0,120
2024,1,1,17,3,LGA,MCO,1550,36,1850,36.00,11,0,0,0,25
2024,1,1,18,4,LGA,MCO,1550,8,1850,20.00,8,0,12,0,0
2024,1,1,19,5,LGA,MCO,1550,46,1850,64.00,18,0,18,0,28
2024,1,1,19,5,MCO,LGA,1959,52,2237,24.00,0,0,0,0,24
2024,1,1,26,5,LGA,MCO,1550,19,1850,18.00,7,0,0,0,11
2024,1,1,28,7,LGA,MCO,1550,42,1850,66.00,9,0,24,0,33
2024,1,1,28,7,MCO,LGA,1959,51,2237,65.00,0,0,14,0,51
2024,1,1,8,1,ATL,LIT,2055,8,2129,23.00,8,0,15,0,0
2024,1,1,15,1,ATL,LIT,2055,68,2129,69.00,68,0,1,0,0
2024,1,1,16,2,ATL,LIT,2055,68,2129,75.00,0,0,7,0,68
2024,1,1,7,7,SLC,SNA,2120,29,2228,19.00,19,0,0,0,0
2024,1,1,21,7,MIA,ATL,700,0,905,18.00,0,0,18,0,0
2024,1,1,8,1,DTW,MKE,1620,0,1636,20.00,0,0,20,0,0
2024,1,1,9,2,DTW,MKE,1620,75,1636,77.00,75,0,2,0,0
2024,1,1,9,2,MKE,DTW,1735,53,2002,75.00,0,0,22,0,53
2024,1,1,13,6,DTW,MKE,1620,20,1636,23.00,0,20,3,0,0
2024,1,1,14,7,DTW,MKE,1620,39,1636,30.00,22,0,0,0,8
2024,1,1,14,7,MKE,DTW,1735,38,2002,20.00,0,9,0,0,11
2024,1,1,16,2,DTW,MKE,1620,125,1636,116.00,0,0,0,0,116
2024,1,1,16,2,MKE,DTW,1735,101,2002,71.00,0,0,0,0,71
2024,1,1,22,1,DTW,MKE,1620,9,1636,24.00,9,0,15,0,0
2024,1,1,28,7,DTW,MKE,1620,29,1636,19.00,12,0,0,0,7
2024,1,1,7,7,DSM,ATL,1836,341,2144,323.00,323,0,0,0,0
2024,1,1,8,1,DSM,ATL,1755,2,2103,44.00,0,0,44,0,0
2024,1,1,9,2,ATL,DSM,1552,113,1705,103.00,29,0,0,0,74
2024,1,1,9,2,DSM,ATL,1755,119,2103,128.00,5,11,9,0,103
2024,1,1,10,3,DSM,ATL,1755,0,2103,46.00,0,0,46,0,0
2024,1,1,11,4,ATL,DSM,1552,8,1705,23.00,8,0,15,0,0
2024,1,1,11,4,DSM,ATL,1755,38,2103,25.00,10,0,0,0,15
2024,1,1,13,6,ATL,DSM,1552,21,1705,25.00,3,18,4,0,0
2024,1,1,13,6,DSM,ATL,1755,206,2103,214.00,206,0,8,0,0
2024,1,1,16,2,DSM,ATL,1755,58,2103,42.00,35,0,0,0,7
2024,1,1,18,4,ATL,DSM,1552,17,1705,19.00,17,0,2,0,0
2024,1,1,18,4,DSM,ATL,1755,32,2103,45.00,0,13,13,0,19
2024,1,1,19,5,ATL,DSM,1552,103,1705,112.00,18,0,9,0,85
2024,1,1,19,5,DSM,ATL,1755,108,2103,81.00,0,0,0,0,81
2024,1,1,24,3,ATL,DSM,1552,18,1705,17.00,17,0,0,0,0
2024,1,1,24,3,DSM,ATL,1755,11,2103,28.00,0,0,17,0,11
2024,1,1,26,5,ATL,DSM,1552,22,1705,16.00,16,0,0,0,0
2024,1,1,29,1,ATL,DSM,1552,65,1705,56.00,56,0,0,0,0
2024,1,1,29,1,DSM,ATL,1755,45,2103,31.00,0,0,0,0,31
2024,1,1,30,2,ATL,DSM,1552,62,1705,58.00,58,0,0,0,0
2024,1,1,30,2,DSM,ATL,1755,48,2103,31.00,0,0,0,0,31
2024,1,1,6,6,ORD,SLC,1400,173,1639,162.00,0,0,0,0,162
2024,1,1,7,7,ORD,SLC,1400,128,1639,111.00,0,0,0,0,111
2024,1,1,7,7,SLC,ORD,828,135,1300,129.00,87,0,0,0,42
2024,1,1,9,2,OMA,ATL,519,2,844,83.00,0,0,83,0,0
2024,1,1,13,6,OMA,ATL,519,4,844,39.00,0,0,39,0,0
2024,1,1,14,7,OMA,ATL,519,62,844,62.00,62,0,0,0,0
2024,1,1,20,6,OMA,ATL,519,0,844,20.00,0,0,20,0,0
2024,1,1,1,1,SLC,CVG,1736,53,2254,65.00,53,0,12,0,0
2024,1,1,3,3,SLC,CVG,1800,132,2318,157.00,132,0,25,0,0
2024,1,1,4,4,SLC,CVG,1800,29,2318,37.00,29,0,8,0,0
2024,1,1,9,2,DTW,IND,1605,56,1711,55.00,55,0,0,0,0
2024,1,1,9,2,IND,DTW,1801,57,1912,55.00,2,0,0,0,53
2024,1,1,13,6,IND,DTW,1830,2,1944,37.00,0,0,37,0,0
2024,1,1,14,7,DTW,IND,1620,25,1726,16.00,0,16,0,0,0
2024,1,1,20,6,DTW,IND,1625,77,1729,73.00,13,0,0,0,60
2024,1,1,20,6,IND,DTW,1830,47,1942,49.00,0,0,2,0,47
2024,1,1,6,6,ATL,CAE,1530,30,1626,29.00,29,0,0,0,0
2024,1,1,6,6,CAE,ATL,1721,17,1834,28.00,0,0,11,0,17
2024,1,1,7,7,ATL,CAE,1530,22,1626,22.00,22,0,0,0,0
2024,1,1,7,7,CAE,ATL,1721,25,1834,20.00,2,0,0,0,18
2024,1,1,9,2,BOS,BNA,1635,118,1855,99.00,99,0,0,0,0
2024,1,1,17,3,BNA,BOS,1945,196,2317,177.00,0,0,0,0,177
2024,1,1,17,3,BOS,BNA,1635,212,1855,199.00,199,0,0,0,0
2024,1,1,18,4,BOS,BNA,1635,16,1855,20.00,16,0,4,0,0
2024,1,1,19,5,BNA,BOS,1945,27,2317,20.00,20,0,0,0,0
2024,1,1,23,2,BOS,BNA,1635,40,1855,15.00,0,0,0,0,15
2024,1,1,30,2,BNA,BOS,1945,75,2317,67.00,0,0,0,0,67
2024,1,1,30,2,BOS,BNA,1635,136,1855,91.00,91,0,0,0,0
2024,1,1,1,1,LGA,MIA,1529,0,1849,23.00,0,0,23,0,0
2024,1,1,1,1,MIA,LGA,1959,40,2307,22.00,9,0,0,0,13
2024,1,1,3,3,LGA,MIA,1529,24,1849,22.00,22,0,0,0,0
2024,1,1,6,6,LGA,MIA,1529,19,1849,52.00,16,0,33,0,3
2024,1,1,7,7,LGA,MIA,1529,26,1849,53.00,13,0,27,0,13
2024,1,1,7,7,MIA,LGA,1959,48,2307,26.00,0,0,0,0,26
2024,1,1,9,2,DTW,MIA,859,19,1213,36.00,7,0,17,0,12
2024,1,1,11,4,DTW,MIA,859,0,1213,36.00,0,0,36,0,0
2024,1,1,12,5,GEG,SEA,505,16,631,17.00,16,0,1,0,0
2024,1,1,14,7,DTW,MIA,859,31,1213,27.00,27,0,0,0,0
2024,1,1,15,1,DTW,MIA,859,36,1213,23.00,0,23,0,0,0
2024,1,1,16,2,DTW,MIA,859,184,1213,208.00,184,0,24,0,0
2024,1,1,19,5,DTW,MIA,859,0,1213,31.00,0,0,31,0,0
2024,1,1,23,2,DTW,MIA,859,0,1213,16.00,0,0,16,0,0
2024,1,1,28,7,DTW,MIA,859,35,1213,75.00,35,0,40,0,0
2024,1,1,12,5,ATL,DAB,2110,29,2226,28.00,16,0,0,0,12
2024,1,1,15,1,ATL,DAB,2236,37,2354,36.00,0,0,0,0,36
2024,1,1,19,5,ATL,DAB,2236,20,2354,16.00,16,0,0,0,0
2024,1,1,24,3,ATL,DAB,2110,84,2226,82.00,0,0,0,0,82
2024,1,1,9,2,ATL,CLT,1935,37,2050,29.00,0,1,0,0,28
2024,1,1,11,4,ATL,CLT,1935,33,2050,50.00,33,0,17,0,0
2024,1,1,15,1,ATL,CLT,1935,36,2050,21.00,21,0,0,0,0
2024,1,1,22,1,ATL,CLT,1935,79,2050,66.00,66,0,0,0,0
2024,1,1,24,3,ATL,CLT,1935,26,2050,25.00,0,0,25,0,0
2024,1,1,25,4,ATL,CLT,1935,156,2050,153.00,100,0,0,0,53
2024,1,1,9,2,TPA,JFK,1602,981,1845,966.00,966,0,0,0,0
2024,1,1,13,6,TPA,JFK,1602,99,1845,81.00,81,0,0,0,0
2024,1,1,16,2,JFK,TPA,1200,0,1457,43.00,0,0,43,0,0
2024,1,1,16,2,TPA,JFK,1602,37,1845,36.00,0,0,0,0,36
2024,1,1,19,5,JFK,TPA,1200,0,1457,20.00,0,0,20,0,0
2024,1,1,19,5,TPA,JFK,1602,67,1845,76.00,0,0,56,0,20
2024,1,1,25,4,TPA,JFK,1602,0,1845,28.00,0,0,28,0,0
2024,1,1,5,5,JFK,MSY,1615,0,1854,19.00,0,0,19,0,0
2024,1,1,6,6,JFK,MSY,1615,0,1854,43.00,0,0,43,0,0
2024,1,1,9,2,MSP,ATL,855,4,1238,27.00,0,0,27,0,0
2024,1,1,13,6,MSP,ATL,855,59,1240,68.00,0,59,9,0,0
2024,1,1,9,2,DTW,MSY,825,0,1017,22.00,0,0,22,0,0
2024,1,1,9,2,MSY,DTW,1118,33,1447,19.00,0,7,0,0,12
2024,1,1,10,3,MSY,DTW,1118,52,1447,39.00,37,0,0,0,2
2024,1,1,12,5,DTW,MSY,825,0,1017,18.00,0,0,18,0,0
2024,1,1,16,2,DTW,MSY,825,0,1017,25.00,0,0,25,0,0
2024,1,1,18,4,DTW,MSY,825,18,1017,19.00,18,0,1,0,0
2024,1,1,19,5,DTW,MSY,825,23,1017,37.00,0,0,14,0,23
2024,1,1,19,5,MSY,DTW,1118,18,1447,17.00,17,0,0,0,0
2024,1,1,23,2,DTW,MSY,825,255,1017,250.00,35,0,0,0,215
2024,1,1,23,2,MSY,DTW,1118,248,1447,244.00,4,0,0,0,240
2024,1,1,30,2,DTW,MSY,825,52,1017,47.00,47,0,0,0,0
2024,1,1,30,2,MSY,DTW,1118,37,1447,41.00,0,0,4,0,37
2024,1,1,6,6,ROC,ATL,1432,8,1705,28.00,8,0,20,0,0
2024,1,1,9,2,ATL,ROC,1130,74,1331,73.00,0,0,0,0,73
2024,1,1,9,2,ROC,ATL,1500,46,1734,31.00,0,0,1,0,30
2024,1,1,15,1,ATL,ROC,855,129,1059,112.00,112,0,0,0,0
2024,1,1,15,1,ROC,ATL,1155,109,1422,94.00,0,0,0,0,94
2024,1,1,16,2,ROC,ATL,1155,0,1422,16.00,0,0,16,0,0
2024,1,1,17,3,ATL,ROC,855,9,1059,24.00,9,0,15,0,0
2024,1,1,17,3,ROC,ATL,1155,36,1422,16.00,0,0,6,0,10
2024,1,1,20,6,ROC,ATL,1500,59,1734,40.00,40,0,0,0,0
2024,1,1,21,7,ATL,ROC,855,22,1059,31.00,22,0,9,0,0
2024,1,1,21,7,ROC,ATL,1155,39,1422,21.00,21,0,0,0,0
2024,1,1,23,2,ATL,ROC,855,79,1059,73.00,73,0,0,0,0
2024,1,1,23,2,ROC,ATL,1155,61,1422,80.00,0,0,19,0,61
2024,1,1,31,3,ATL,ROC,1130,0,1332,16.00,0,0,16,0,0
2024,1,1,11,4,LGA,MCO,705,0,1005,27.00,0,0,27,0,0
2024,1,1,16,2,LGA,MCO,710,0,1010,65.00,0,0,65,0,0
2024,1,1,26,5,LGA,MCO,705,0,1005,18.00,0,0,18,0,0
2024,1,1,12,5,MSP,DTW,1950,37,2241,94.00,0,0,58,0,36
2024,1,1,13,6,PBI,LGA,1110,24,1406,41.00,17,0,17,0,7
2024,1,1,15,1,MSP,DTW,1930,10,2220,21.00,10,0,11,0,0
2024,1,1,25,4,MSP,DTW,1930,81,2220,88.00,81,0,7,0,0
2024,1,1,15,1,HSV,ATL,912,0,1114,35.00,0,0,35,0,0
2024,1,1,30,2,ATL,HSV,825,0,821,35.00,0,0,35,0,0
2024,1,1,9,2,ATL,GSO,1000,103,1119,95.00,0,0,0,0,95
2024,1,1,9,2,GSO,ATL,1210,83,1334,91.00,0,0,8,0,83
2024,1,1,10,3,ATL,GSO,1000,62,1119,52.00,52,0,0,0,0
2024,1,1,10,3,GSO,ATL,1210,43,1334,31.00,0,0,0,0,31
2024,1,1,14,7,ATL,GSO,1000,59,1119,54.00,54,0,0,0,0
2024,1,1,14,7,GSO,ATL,1210,64,1334,57.00,10,0,0,0,47
2024,1,1,8,1,MSP,ATL,1522,6,1853,19.00,6,0,13,0,0
2024,1,1,10,3,MSP,ATL,1522,32,1853,34.00,16,0,2,0,16
2024,1,1,11,4,MSP,ATL,1522,77,1853,74.00,24,0,0,0,50
2024,1,1,12,5,MSP,ATL,1522,4,1853,41.00,0,0,41,0,0
2024,1,1,13,6,MSP,ATL,1522,0,1853,37.00,0,0,37,0,0
2024,1,1,18,4,MSP,ATL,1522,68,1853,59.00,59,0,0,0,0
2024,1,1,23,2,MSP,ATL,1522,30,1853,43.00,30,0,13,0,0
2024,1,1,24,3,MSP,ATL,1522,151,1853,155.00,9,0,4,0,142
2024,1,1,25,4,MSP,ATL,1522,37,1853,43.00,37,0,6,0,0
2024,1,1,13,6,DTW,MSP,700,116,813,113.00,19,94,0,0,0
2024,1,1,14,7,DTW,MSP,700,67,813,44.00,0,44,0,0,0
2024,1,1,15,1,DTW,MSP,700,46,814,31.00,0,31,0,0,0
2024,1,1,2,2,LAS,SLC,1731,182,2004,158.00,0,0,0,0,158
2024,1,1,2,2,SLC,LAS,1550,192,1619,194.00,192,0,2,0,0
2024,1,1,5,5,SLC,LAS,1550,0,1619,20.00,0,0,20,0,0
2024,1,1,8,1,AUS,ATL,1500,11,1811,16.00,6,0,5,0,5
2024,1,1,9,2,ATL,AUS,1220,139,1350,154.00,6,0,15,0,133
2024,1,1,9,2,AUS,ATL,1500,200,1811,192.00,0,0,0,0,192
2024,1,1,12,5,ATL,AUS,1220,4,1350,18.00,0,0,18,0,0
2024,1,1,13,6,ATL,AUS,1220,17,1350,15.00,0,0,0,0,15
2024,1,1,14,7,ATL,AUS,1220,23,1350,18.00,18,0,0,0,0
2024,1,1,15,1,ATL,AUS,1220,23,1350,37.00,4,0,14,0,19
2024,1,1,15,1,AUS,ATL,1500,31,1811,15.00,0,0,0,0,15
2024,1,1,16,2,ATL,AUS,1220,19,1350,18.00,4,0,0,0,14
2024,1,1,18,4,ATL,AUS,1220,63,1350,65.00,63,0,2,0,0
2024,1,1,18,4,AUS,ATL,1500,66,1811,57.00,5,0,0,0,52
2024,1,1,20,6,ATL,AUS,1220,24,1350,18.00,18,0,0,0,0
2024,1,1,23,2,ATL,AUS,1220,14,1350,17.00,14,0,3,0,0
2024,1,1,25,4,ATL,AUS,1220,5,1350,17.00,0,0,17,0,0
2024,1,1,25,4,AUS,ATL,1500,18,1811,88.00,6,0,70,0,12
2024,1,1,3,3,DTW,GRR,2255,0,2347,25.00,0,0,25,0,0
2024,1,1,6,6,DTW,GRR,2130,7,2229,42.00,7,0,35,0,0
2024,1,1,15,1,ATL,CHS,1744,122,1850,112.00,7,0,0,0,105
2024,1,1,15,1,CHS,ATL,1959,85,2122,79.00,0,0,0,0,79
2024,1,1,25,4,ATL,CHS,1744,146,1850,153.00,0,0,153,0,0
2024,1,1,25,4,CHS,ATL,1959,123,2122,113.00,0,0,0,0,113
2024,1,1,6,6,MKE,ATL,1114,0,1414,18.00,0,0,18,0,0
2024,1,1,8,1,MIA,ATL,805,306,1007,295.00,295,0,0,0,0
2024,1,1,9,2,MIA,ATL,805,102,1007,140.00,0,0,140,0,0
2024,1,1,16,2,MIA,ATL,805,33,1007,35.00,33,0,2,0,0
2024,1,1,2,2,PBI,JFK,1154,0,1449,22.00,0,0,22,0,0
2024,1,1,9,2,MSP,DTW,1550,18,1833,15.00,15,0,0,0,0
2024,1,1,12,5,MSP,DTW,1550,266,1833,303.00,0,0,303,0,0
2024,1,1,13,6,MSP,DTW,1550,76,1832,89.00,14,0,13,0,62
2024,1,1,14,7,MSP,DTW,1550,35,1832,45.00,0,0,10,0,35
2024,1,1,16,2,MSP,DTW,1550,83,1833,79.00,9,0,0,0,70
2024,1,1,31,3,MSP,DTW,1550,34,1833,23.00,23,0,0,0,0
2024,1,1,16,2,MIA,JFK,705,69,1003,49.00,0,0,49,0,0
2024,1,1,9,2,DTW,MSP,825,55,935,43.00,43,0,0,0,0
2024,1,1,13,6,DTW,MSP,825,323,935,310.00,310,0,0,0,0
2024,1,1,14,7,DTW,MSP,825,43,935,29.00,29,0,0,0,0
2024,1,1,15,1,DTW,MSP,825,81,935,63.00,22,35,0,0,6
2024,1,1,16,2,DTW,MSP,825,6,935,15.00,6,0,9,0,0
2024,1,1,18,4,DTW,MSP,825,63,935,84.00,63,0,21,0,0
2024,1,1,19,5,DTW,MSP,825,0,935,21.00,0,0,21,0,0
2024,1,1,7,7,SLC,LAS,827,8,913,17.00,0,0,9,0,8
2024,1,1,12,5,DTW,PBI,1810,188,2114,267.00,0,188,79,0,0
2024,1,1,13,6,DTW,PBI,1820,274,2124,298.00,20,0,24,0,254
2024,1,1,19,5,DTW,PBI,1810,81,2114,80.00,80,0,0,0,0
2024,1,1,15,1,BNA,ATL,719,155,932,255.00,0,155,100,0,0
2024,1,1,17,3,BNA,ATL,719,463,932,450.00,0,450,0,0,0
2024,1,1,1,1,SLC,ONT,2135,0,2240,47.00,0,0,47,0,0
2024,1,1,6,6,SLC,ONT,2107,72,2211,53.00,53,0,0,0,0
2024,1,1,6,6,SLC,SMF,759,121,914,109.00,109,0,0,0,0
2024,1,1,6,6,SMF,SLC,1015,88,1259,73.00,0,0,0,0,73
2024,1,1,9,2,MSY,ATL,625,219,900,206.00,206,0,0,0,0
2024,1,1,10,3,MSY,ATL,625,93,900,86.00,86,0,0,0,0
2024,1,1,16,2,MSY,ATL,625,27,900,47.00,0,27,20,0,0
2024,1,1,7,7,ROC,ATL,632,31,905,53.00,31,0,22,0,0
2024,1,1,27,6,ATL,PNS,1125,0,1140,19.00,0,0,19,0,0
2024,1,1,7,7,SLC,SEA,1525,61,1651,62.00,61,0,1,0,0
2024,1,1,9,2,DTW,SYR,2135,147,2258,163.00,147,0,16,0,0
2024,1,1,13,6,DTW,SYR,2135,70,2258,89.00,70,0,19,0,0
2024,1,1,14,7,DTW,SYR,2135,39,2258,53.00,39,0,14,0,0
2024,1,1,15,1,DTW,SYR,2135,175,2258,158.00,0,158,0,0,0
2024,1,1,16,2,DTW,SYR,2135,41,2258,40.00,0,14,0,0,26
2024,1,1,19,5,DTW,SYR,2135,13,2258,15.00,13,0,2,0,0
2024,1,1,20,6,DTW,SYR,2135,0,2258,18.00,0,0,18,0,0
2024,1,1,21,7,DTW,SYR,2135,154,2258,148.00,148,0,0,0,0
2024,1,1,22,1,DTW,SYR,2135,44,2258,83.00,0,0,39,0,44
2024,1,1,10,3,GEG,MSP,645,20,1148,15.00,15,0,0,0,0
2024,1,1,18,4,GEG,MSP,640,28,1145,18.00,18,0,0,0,0
2024,1,1,19,5,GEG,MSP,640,17,1145,39.00,17,0,22,0,0
2024,1,1,21,7,GEG,MSP,645,145,1151,158.00,0,145,13,0,0
2024,1,1,8,1,BOS,RDU,1035,29,1246,25.00,25,0,0,0,0
2024,1,1,10,3,BOS,RDU,1035,35,1246,32.00,32,0,0,0,0
2024,1,1,15,1,BOS,RDU,1035,266,1246,278.00,4,0,12,0,262
2024,1,1,16,2,BOS,RDU,1035,14,1246,94.00,0,1,80,0,13
2024,1,1,21,7,BOS,RDU,1035,39,1246,30.00,7,0,0,0,23
2024,1,1,28,7,BOS,RDU,1035,102,1246,116.00,90,12,14,0,0
2024,1,1,30,2,BOS,RDU,1035,118,1246,125.00,0,70,7,0,48
2024,1,1,9,2,MSY,LGA,610,252,1000,238.00,238,0,0,0,0
2024,1,1,16,2,MSY,LGA,610,132,1000,143.00,0,132,11,0,0
2024,1,1,19,5,MSY,LGA,610,0,1000,22.00,0,0,22,0,0
2024,1,1,28,7,MSY,LGA,610,99,1000,76.00,76,0,0,0,0
2024,1,1,7,7,LAX,LAS,1530,34,1647,26.00,2,0,0,0,24
2024,1,1,9,2,MCI,DTW,600,0,904,28.00,0,0,28,0,0
2024,1,1,12,5,MCI,DTW,600,7,904,25.00,7,0,18,0,0
2024,1,1,14,7,MCI,DTW,600,236,905,214.00,214,0,0,0,0
2024,1,1,18,4,MCI,DTW,600,76,904,76.00,76,0,0,0,0
2024,1,1,23,2,MCI,DTW,600,0,904,15.00,0,0,15,0,0
2024,1,1,8,1,MSP,ATL,1950,23,2333,50.00,23,0,27,0,0
2024,1,1,9,2,MSP,ATL,1950,119,2333,98.00,0,0,0,0,98
2024,1,1,12,5,MSP,ATL,1950,34,2333,80.00,34,0,46,0,0
